user_id,item_id,story,casting,direction,images,music,rating
SeEo_XOXZDvIIj6CUksMwrmBFg--/,239779,1,5,5,5,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,323987,1,5,5,3,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,339986,1,5,5,5,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,335612,1,5,5,5,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,162584,1,3,3,3,3,3
SeEo_XOXZDvIIj6CUksMwrmBFg--/,51437,1,5,5,3,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,16329,1,5,5,3,3,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,83416,1,3,3,3,3,3
SeEo_XOXZDvIIj6CUksMwrmBFg--/,51461,1,5,5,5,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,332617,1,5,5,3,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,19207,1,5,5,5,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,333057,1,5,5,5,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,235964,1,5,5,5,5,5
SeEo_XOXZDvIIj6CUksMwrmBFg--/,25304,1,3,3,3,3,3
Smf.EUSFfSdEyWjQ39MtKMVg/,325100,1,3,5,3,3,3
Smf.EUSFfSdEyWjQ39MtKMVg/,237942,1,3,5,5,5,5
Smf.EUSFfSdEyWjQ39MtKMVg/,340705,1,3,3,3,3,5
Smf.EUSFfSdEyWjQ39MtKMVg/,326008,1,1,3,3,1,1
Smf.EUSFfSdEyWjQ39MtKMVg/,237373,1,3,5,5,5,5
Smf.EUSFfSdEyWjQ39MtKMVg/,327543,1,5,5,5,5,5
Smf.EUSFfSdEyWjQ39MtKMVg/,344920,1,3,3,3,1,3
Smf.EUSFfSdEyWjQ39MtKMVg/,84897,1,5,5,3,3,5
Smf.EUSFfSdEyWjQ39MtKMVg/,339262,1,5,3,3,3,3
Smf.EUSFfSdEyWjQ39MtKMVg/,327066,1,5,5,3,5,5
Smf.EUSFfSdEyWjQ39MtKMVg/,347722,1,1,1,3,3,3
Smf.EUSFfSdEyWjQ39MtKMVg/,51436,1,3,5,3,3,5
Smf.EUSFfSdEyWjQ39MtKMVg/,331111,1,1,1,1,1,3
Smf.EUSFfSdEyWjQ39MtKMVg/,327839,1,3,5,5,3,5
Smf.EUSFfSdEyWjQ39MtKMVg/,346393,1,3,3,3,3,5
Smf.EUSFfSdEyWjQ39MtKMVg/,324826,1,5,5,5,5,5
Smf.EUSFfSdEyWjQ39MtKMVg/,318877,1,5,5,5,3,5
Smf.EUSFfSdEyWjQ39MtKMVg/,324357,1,5,3,3,3,5
Smf.EUSFfSdEyWjQ39MtKMVg/,318838,1,3,3,3,3,3
Smf.EUSFfSdEyWjQ39MtKMVg/,335434,1,3,3,5,3,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,342745,1,3,3,3,3,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,343711,1,5,3,3,5,5
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,344974,1,1,3,3,1,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,346632,1,3,3,3,3,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,344585,1,3,3,5,3,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,344646,1,5,5,5,5,5
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,345678,1,5,3,5,5,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,344920,1,1,1,3,1,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,341611,1,5,5,5,5,5
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,344128,1,3,3,5,5,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,341958,1,1,1,1,1,1
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,345038,1,3,3,5,5,5
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,344383,1,5,5,3,5,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,345399,1,5,5,5,5,5
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,345356,1,3,5,5,5,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,346352,1,5,3,3,3,3
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,340403,1,3,5,5,3,5
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,343345,1,5,5,5,5,5
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,344562,1,3,3,5,3,5
Sxi4YniRbC8IuTWtLW6ippv8Ow--/,346657,1,3,3,1,3,3
SzFlwV6YdCkVWdBMAwcgplsg/,329978,1,5,5,3,5,5
SzFlwV6YdCkVWdBMAwcgplsg/,333520,1,1,3,3,3,1
SzFlwV6YdCkVWdBMAwcgplsg/,328207,1,3,3,3,3,3
SzFlwV6YdCkVWdBMAwcgplsg/,328224,1,3,3,3,3,5
SzFlwV6YdCkVWdBMAwcgplsg/,320063,1,5,5,5,3,5
SzFlwV6YdCkVWdBMAwcgplsg/,340335,1,5,5,3,3,5
SzFlwV6YdCkVWdBMAwcgplsg/,321200,1,3,3,3,3,3
SzFlwV6YdCkVWdBMAwcgplsg/,329342,1,3,5,5,5,3
SzFlwV6YdCkVWdBMAwcgplsg/,321599,1,3,5,5,3,5
SzFlwV6YdCkVWdBMAwcgplsg/,328907,1,1,1,1,1,1
SzFlwV6YdCkVWdBMAwcgplsg/,330921,1,3,1,3,3,3
SzFlwV6YdCkVWdBMAwcgplsg/,330434,1,1,1,1,3,1
SzFlwV6YdCkVWdBMAwcgplsg/,162236,1,3,3,5,5,5
SzFlwV6YdCkVWdBMAwcgplsg/,332430,1,3,3,5,3,5
SzFlwV6YdCkVWdBMAwcgplsg/,333976,1,3,3,3,3,3
SzFlwV6YdCkVWdBMAwcgplsg/,326148,1,3,3,3,3,3
SzFlwV6YdCkVWdBMAwcgplsg/,329767,1,5,3,3,3,5
SzFlwV6YdCkVWdBMAwcgplsg/,338323,1,3,3,3,3,3
SzFlwV6YdCkVWdBMAwcgplsg/,332848,1,5,5,5,5,5
SzFlwV6YdCkVWdBMAwcgplsg/,332676,1,3,3,1,3,3
T6fI.NydSjwxGya0brvM/,329911,1,5,5,3,5,5
T6fI.NydSjwxGya0brvM/,331288,1,1,1,1,1,1
T6fI.NydSjwxGya0brvM/,330179,1,1,3,1,1,3
T6fI.NydSjwxGya0brvM/,334943,1,3,1,3,1,1
T6fI.NydSjwxGya0brvM/,87927,1,5,5,3,5,5
T6fI.NydSjwxGya0brvM/,329667,1,5,5,3,5,5
T6fI.NydSjwxGya0brvM/,324453,1,1,1,1,1,1
T6fI.NydSjwxGya0brvM/,327396,1,3,1,1,3,3
T6fI.NydSjwxGya0brvM/,329200,1,5,5,5,5,5
T6fI.NydSjwxGya0brvM/,328151,1,5,5,5,5,5
T6fI.NydSjwxGya0brvM/,333579,1,3,1,1,3,3
T6fI.NydSjwxGya0brvM/,329614,1,3,5,1,3,3
T6fI.NydSjwxGya0brvM/,328754,1,5,3,3,3,1
T6fI.NydSjwxGya0brvM/,330891,1,3,1,1,3,1
T6fI.NydSjwxGya0brvM/,146948,1,1,1,1,3,1
T6fI.NydSjwxGya0brvM/,322719,1,1,1,1,1,3
T6fI.NydSjwxGya0brvM/,329232,1,5,5,5,5,5
T6fI.NydSjwxGya0brvM/,84115,1,1,3,1,3,1
T6fI.NydSjwxGya0brvM/,329594,1,5,5,5,5,5
T6fI.NydSjwxGya0brvM/,160073,1,5,3,3,5,5
TDUtjF.EbCHvQO5Kdw--/,149868,1,5,5,5,5,5
TDUtjF.EbCHvQO5Kdw--/,326514,1,5,5,5,5,5
TDUtjF.EbCHvQO5Kdw--/,330361,1,5,3,5,3,3
TDUtjF.EbCHvQO5Kdw--/,327917,1,3,5,3,5,5
TDUtjF.EbCHvQO5Kdw--/,327795,1,5,3,3,5,5
TDUtjF.EbCHvQO5Kdw--/,329224,1,3,3,3,5,5
TDUtjF.EbCHvQO5Kdw--/,321201,1,5,3,3,3,5
TDUtjF.EbCHvQO5Kdw--/,325606,1,3,3,3,3,5
TDUtjF.EbCHvQO5Kdw--/,323156,1,3,1,1,1,3
TDUtjF.EbCHvQO5Kdw--/,325865,1,5,3,3,5,5
TDUtjF.EbCHvQO5Kdw--/,326092,1,3,3,3,5,5
TDUtjF.EbCHvQO5Kdw--/,324255,1,5,5,5,5,5
TDUtjF.EbCHvQO5Kdw--/,160073,1,3,3,3,3,5
TDUtjF.EbCHvQO5Kdw--/,329055,1,3,3,3,3,3
TDUtjF.EbCHvQO5Kdw--/,319078,1,3,5,3,3,5
TDUtjF.EbCHvQO5Kdw--/,319016,1,3,3,3,3,3
TDUtjF.EbCHvQO5Kdw--/,323681,1,1,1,1,1,3
TDUtjF.EbCHvQO5Kdw--/,320442,1,5,5,5,5,5
TDUtjF.EbCHvQO5Kdw--/,327918,1,5,5,3,3,5
TDUtjF.EbCHvQO5Kdw--/,319777,1,1,1,1,1,3
TF8NUWOPc35Ttg0-/,2752,1,3,5,5,3,5
TF8NUWOPc35Ttg0-/,2753,1,5,5,5,5,5
TF8NUWOPc35Ttg0-/,54734,1,3,5,3,3,5
TF8NUWOPc35Ttg0-/,330813,1,1,1,1,1,1
TF8NUWOPc35Ttg0-/,241203,1,3,5,3,3,5
TF8NUWOPc35Ttg0-/,23987,1,3,5,3,3,5
TF8NUWOPc35Ttg0-/,333520,1,3,5,3,3,3
TF8NUWOPc35Ttg0-/,237229,1,1,3,1,1,1
TF8NUWOPc35Ttg0-/,2755,1,3,3,3,3,5
TF8NUWOPc35Ttg0-/,330507,1,3,5,5,3,5
TF8NUWOPc35Ttg0-/,319411,1,5,5,3,3,5
TF8NUWOPc35Ttg0-/,323591,1,3,3,3,3,1
TF8NUWOPc35Ttg0-/,84311,1,5,5,3,3,5
TF8NUWOPc35Ttg0-/,321234,1,3,3,3,3,3
TF8NUWOPc35Ttg0-/,329812,1,1,3,3,3,5
TF8NUWOPc35Ttg0-/,324442,1,3,5,3,1,5
TF8NUWOPc35Ttg0-/,86196,1,3,5,3,3,5
TF8NUWOPc35Ttg0-/,87915,1,3,5,3,3,5
TF8NUWOPc35Ttg0-/,964,1,5,5,5,3,5
TF8NUWOPc35Ttg0-/,327991,1,5,5,3,5,3
TRP9VlaXeiXvzaI0qQ--/,343498,1,5,5,5,5,5
TRP9VlaXeiXvzaI0qQ--/,345152,1,3,3,1,1,1
TRP9VlaXeiXvzaI0qQ--/,344383,1,5,5,5,5,5
TRP9VlaXeiXvzaI0qQ--/,345136,1,5,5,5,5,5
TRP9VlaXeiXvzaI0qQ--/,343711,1,3,3,3,3,3
TRP9VlaXeiXvzaI0qQ--/,344473,1,5,5,5,5,5
TRP9VlaXeiXvzaI0qQ--/,345023,1,1,1,1,1,1
TRP9VlaXeiXvzaI0qQ--/,344646,1,3,3,3,3,3
TRP9VlaXeiXvzaI0qQ--/,344411,1,3,5,3,5,5
TRP9VlaXeiXvzaI0qQ--/,344425,1,3,5,3,3,5
TRP9VlaXeiXvzaI0qQ--/,345159,1,5,5,5,5,5
TRP9VlaXeiXvzaI0qQ--/,344434,1,3,5,3,5,5
TRP9VlaXeiXvzaI0qQ--/,344370,1,1,3,3,1,3
TRP9VlaXeiXvzaI0qQ--/,344919,1,5,5,5,5,5
TRP9VlaXeiXvzaI0qQ--/,345497,1,3,3,3,3,5
TRP9VlaXeiXvzaI0qQ--/,344605,1,3,5,5,3,5
TRP9VlaXeiXvzaI0qQ--/,344917,1,3,3,3,5,3
TRP9VlaXeiXvzaI0qQ--/,344472,1,3,3,1,3,3
TRP9VlaXeiXvzaI0qQ--/,344446,1,3,3,5,5,5
TRP9VlaXeiXvzaI0qQ--/,344276,1,5,3,3,5,5
Ty2UaHeddDmgXyaU6w--/,341641,1,1,1,3,1,3
Ty2UaHeddDmgXyaU6w--/,344562,1,5,5,3,3,5
Ty2UaHeddDmgXyaU6w--/,342813,1,3,3,3,3,1
Ty2UaHeddDmgXyaU6w--/,338127,1,5,5,5,3,5
Ty2UaHeddDmgXyaU6w--/,347925,1,1,1,1,1,3
Ty2UaHeddDmgXyaU6w--/,346352,1,1,1,3,1,3
Ty2UaHeddDmgXyaU6w--/,344128,1,3,3,3,1,1
Ty2UaHeddDmgXyaU6w--/,341804,1,5,5,5,5,5
Ty2UaHeddDmgXyaU6w--/,343336,1,5,3,3,3,3
Ty2UaHeddDmgXyaU6w--/,339308,1,3,3,3,3,1
Ty2UaHeddDmgXyaU6w--/,341645,1,1,1,3,1,1
Ty2UaHeddDmgXyaU6w--/,341580,1,3,5,5,3,5
Ty2UaHeddDmgXyaU6w--/,340856,1,3,1,1,1,1
Ty2UaHeddDmgXyaU6w--/,348154,1,3,3,3,3,1
Ty2UaHeddDmgXyaU6w--/,344473,1,1,1,3,1,3
Ty2UaHeddDmgXyaU6w--/,338758,1,5,5,5,5,5
Ty2UaHeddDmgXyaU6w--/,345620,1,3,5,3,5,5
Ty2UaHeddDmgXyaU6w--/,344573,1,3,1,3,1,5
Ty2UaHeddDmgXyaU6w--/,349260,1,1,1,1,1,1
Ty2UaHeddDmgXyaU6w--/,346151,1,3,3,3,3,3
ULRL8HaEeizK_YRCSlpYdOE-/,325438,1,3,3,3,1,3
ULRL8HaEeizK_YRCSlpYdOE-/,323067,1,3,3,3,3,3
ULRL8HaEeizK_YRCSlpYdOE-/,28680,1,5,5,5,5,5
ULRL8HaEeizK_YRCSlpYdOE-/,324632,1,5,5,3,5,5
ULRL8HaEeizK_YRCSlpYdOE-/,324443,1,3,5,5,5,3
ULRL8HaEeizK_YRCSlpYdOE-/,325652,1,1,3,5,3,3
ULRL8HaEeizK_YRCSlpYdOE-/,325467,1,3,3,1,1,1
ULRL8HaEeizK_YRCSlpYdOE-/,323457,1,1,1,1,1,1
ULRL8HaEeizK_YRCSlpYdOE-/,320561,1,1,1,1,1,1
ULRL8HaEeizK_YRCSlpYdOE-/,324444,1,5,5,5,5,5
ULRL8HaEeizK_YRCSlpYdOE-/,324197,1,5,5,5,5,3
ULRL8HaEeizK_YRCSlpYdOE-/,322654,1,5,5,5,5,5
ULRL8HaEeizK_YRCSlpYdOE-/,240800,1,3,5,5,5,5
ULRL8HaEeizK_YRCSlpYdOE-/,321698,1,5,5,3,5,5
ULRL8HaEeizK_YRCSlpYdOE-/,334827,1,3,3,3,1,1
ULRL8HaEeizK_YRCSlpYdOE-/,319227,1,3,5,5,5,5
ULRL8HaEeizK_YRCSlpYdOE-/,324329,1,1,1,1,1,1
ULRL8HaEeizK_YRCSlpYdOE-/,325047,1,3,3,3,3,3
ULRL8HaEeizK_YRCSlpYdOE-/,322116,1,1,1,3,3,3
ULRL8HaEeizK_YRCSlpYdOE-/,326053,1,5,5,3,5,3
UOLscV2aYH1kTEtYstY-/,343345,1,5,5,3,5,5
UOLscV2aYH1kTEtYstY-/,330862,1,3,1,1,3,3
UOLscV2aYH1kTEtYstY-/,339499,1,1,3,3,3,3
UOLscV2aYH1kTEtYstY-/,342773,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,341644,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,343317,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,343507,1,3,5,5,5,5
UOLscV2aYH1kTEtYstY-/,342129,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,348610,1,3,3,5,3,3
UOLscV2aYH1kTEtYstY-/,321822,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,344425,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,344125,1,5,3,3,5,5
UOLscV2aYH1kTEtYstY-/,337503,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,339986,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,343977,1,3,1,1,3,1
UOLscV2aYH1kTEtYstY-/,344473,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,338943,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,84896,1,5,5,5,5,5
UOLscV2aYH1kTEtYstY-/,344974,1,3,5,3,3,5
UOLscV2aYH1kTEtYstY-/,343336,1,5,5,5,5,5
UPynS8yfYTunJXVLQrZv9tM-/,344920,1,1,3,3,1,1
UPynS8yfYTunJXVLQrZv9tM-/,338323,1,1,3,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,88080,1,3,3,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,345694,1,3,3,3,5,5
UPynS8yfYTunJXVLQrZv9tM-/,329623,1,3,3,3,3,1
UPynS8yfYTunJXVLQrZv9tM-/,236636,1,1,3,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,233937,1,1,3,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,84307,1,3,3,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,23987,1,1,3,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,153631,1,3,3,3,3,1
UPynS8yfYTunJXVLQrZv9tM-/,83766,1,1,3,5,3,1
UPynS8yfYTunJXVLQrZv9tM-/,328996,1,1,1,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,320042,1,1,3,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,346264,1,3,3,1,1,1
UPynS8yfYTunJXVLQrZv9tM-/,333828,1,3,5,3,3,1
UPynS8yfYTunJXVLQrZv9tM-/,345751,1,1,3,3,1,1
UPynS8yfYTunJXVLQrZv9tM-/,344069,1,3,3,3,3,3
UPynS8yfYTunJXVLQrZv9tM-/,320447,1,1,1,3,1,1
UPynS8yfYTunJXVLQrZv9tM-/,330566,1,3,3,1,3,1
UPynS8yfYTunJXVLQrZv9tM-/,2752,1,1,3,1,3,1
UQDrFl.CZSX11h3eBQ--/,234478,1,1,3,1,3,3
UQDrFl.CZSX11h3eBQ--/,24136,1,5,3,3,3,5
UQDrFl.CZSX11h3eBQ--/,83465,1,1,3,3,1,1
UQDrFl.CZSX11h3eBQ--/,22811,1,3,5,5,5,5
UQDrFl.CZSX11h3eBQ--/,320447,1,3,3,3,3,3
UQDrFl.CZSX11h3eBQ--/,83437,1,3,3,3,1,5
UQDrFl.CZSX11h3eBQ--/,322107,1,5,5,5,5,5
UQDrFl.CZSX11h3eBQ--/,322538,1,3,5,3,5,5
UQDrFl.CZSX11h3eBQ--/,28627,1,3,5,5,3,5
UQDrFl.CZSX11h3eBQ--/,320372,1,3,3,3,3,5
UQDrFl.CZSX11h3eBQ--/,321075,1,5,5,5,5,5
UQDrFl.CZSX11h3eBQ--/,238071,1,3,3,3,3,3
UQDrFl.CZSX11h3eBQ--/,981,1,1,3,1,5,5
UQDrFl.CZSX11h3eBQ--/,321598,1,3,5,3,3,5
UQDrFl.CZSX11h3eBQ--/,23290,1,3,5,3,5,5
UQDrFl.CZSX11h3eBQ--/,23479,1,5,5,3,5,5
UQDrFl.CZSX11h3eBQ--/,161217,1,5,3,3,5,3
UQDrFl.CZSX11h3eBQ--/,235964,1,5,5,5,5,5
UQDrFl.CZSX11h3eBQ--/,241472,1,1,3,3,3,5
UQDrFl.CZSX11h3eBQ--/,13908,1,3,3,3,3,1
UTn_b6eVZSq8hDkcCA--/,325391,1,1,1,1,1,1
UTn_b6eVZSq8hDkcCA--/,321093,1,1,1,1,1,1
UTn_b6eVZSq8hDkcCA--/,330418,1,1,1,3,1,1
UTn_b6eVZSq8hDkcCA--/,322351,1,5,5,5,5,5
UTn_b6eVZSq8hDkcCA--/,328975,1,5,3,3,3,3
UTn_b6eVZSq8hDkcCA--/,319632,1,3,3,3,3,1
UTn_b6eVZSq8hDkcCA--/,151599,1,5,5,3,3,5
UTn_b6eVZSq8hDkcCA--/,86870,1,5,5,5,3,5
UTn_b6eVZSq8hDkcCA--/,324716,1,3,5,5,5,3
UTn_b6eVZSq8hDkcCA--/,153229,1,5,5,5,5,5
UTn_b6eVZSq8hDkcCA--/,141439,1,5,5,5,5,5
UTn_b6eVZSq8hDkcCA--/,323471,1,5,5,5,5,5
UTn_b6eVZSq8hDkcCA--/,319410,1,3,3,3,3,1
UTn_b6eVZSq8hDkcCA--/,13874,1,5,5,5,3,3
UTn_b6eVZSq8hDkcCA--/,337734,1,5,5,5,3,1
UTn_b6eVZSq8hDkcCA--/,327082,1,3,1,3,1,1
UTn_b6eVZSq8hDkcCA--/,324255,1,5,5,3,5,5
UTn_b6eVZSq8hDkcCA--/,321292,1,5,5,3,5,3
UTn_b6eVZSq8hDkcCA--/,336755,1,3,5,5,5,5
UTn_b6eVZSq8hDkcCA--/,319006,1,5,3,3,3,3
U_SFh2ObdCeIxPlRsiwTnw--/,324304,1,3,5,3,5,3
U_SFh2ObdCeIxPlRsiwTnw--/,327079,1,3,3,5,3,3
U_SFh2ObdCeIxPlRsiwTnw--/,338090,1,5,3,5,5,5
U_SFh2ObdCeIxPlRsiwTnw--/,339180,1,5,5,5,5,5
U_SFh2ObdCeIxPlRsiwTnw--/,238071,1,3,3,5,3,3
U_SFh2ObdCeIxPlRsiwTnw--/,327995,1,5,5,5,5,5
U_SFh2ObdCeIxPlRsiwTnw--/,338395,1,5,5,5,5,5
U_SFh2ObdCeIxPlRsiwTnw--/,331103,1,1,3,3,1,5
U_SFh2ObdCeIxPlRsiwTnw--/,326092,1,5,5,5,5,5
U_SFh2ObdCeIxPlRsiwTnw--/,329342,1,3,5,5,3,3
U_SFh2ObdCeIxPlRsiwTnw--/,331001,1,5,5,3,5,3
U_SFh2ObdCeIxPlRsiwTnw--/,323840,1,3,3,5,3,3
U_SFh2ObdCeIxPlRsiwTnw--/,330921,1,3,3,3,3,3
U_SFh2ObdCeIxPlRsiwTnw--/,324256,1,3,3,1,1,3
U_SFh2ObdCeIxPlRsiwTnw--/,319069,1,3,5,3,5,3
U_SFh2ObdCeIxPlRsiwTnw--/,337959,1,3,3,3,5,5
U_SFh2ObdCeIxPlRsiwTnw--/,329757,1,3,1,3,3,1
U_SFh2ObdCeIxPlRsiwTnw--/,323478,1,5,5,5,3,5
U_SFh2ObdCeIxPlRsiwTnw--/,326203,1,5,5,3,5,5
U_SFh2ObdCeIxPlRsiwTnw--/,332656,1,3,3,3,3,3
UfgLGzuReipeQr69Lohx0jr9Pg--/,328354,1,3,3,1,3,3
UfgLGzuReipeQr69Lohx0jr9Pg--/,328151,1,3,3,3,3,1
UfgLGzuReipeQr69Lohx0jr9Pg--/,334057,1,5,5,5,5,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,323638,1,3,5,5,5,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,326554,1,5,5,5,5,3
UfgLGzuReipeQr69Lohx0jr9Pg--/,328203,1,3,1,3,1,3
UfgLGzuReipeQr69Lohx0jr9Pg--/,325646,1,3,3,3,5,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,330912,1,3,3,3,3,3
UfgLGzuReipeQr69Lohx0jr9Pg--/,324288,1,3,3,3,3,3
UfgLGzuReipeQr69Lohx0jr9Pg--/,326152,1,1,1,1,1,1
UfgLGzuReipeQr69Lohx0jr9Pg--/,326662,1,3,3,3,3,1
UfgLGzuReipeQr69Lohx0jr9Pg--/,324328,1,5,5,5,5,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,326550,1,5,5,5,5,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,325647,1,3,3,3,3,3
UfgLGzuReipeQr69Lohx0jr9Pg--/,324298,1,5,5,5,3,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,325627,1,5,5,5,5,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,325032,1,5,5,5,5,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,327202,1,5,5,5,5,5
UfgLGzuReipeQr69Lohx0jr9Pg--/,326771,1,3,3,3,3,3
UfgLGzuReipeQr69Lohx0jr9Pg--/,329107,1,3,1,3,3,3
UqTy8G2efCP27pxoeIg-/,334820,1,5,5,5,3,5
UqTy8G2efCP27pxoeIg-/,342015,1,5,5,3,5,5
UqTy8G2efCP27pxoeIg-/,329400,1,3,3,5,5,5
UqTy8G2efCP27pxoeIg-/,322208,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,23824,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,83641,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,332430,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,332286,1,5,5,3,5,5
UqTy8G2efCP27pxoeIg-/,336357,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,8026,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,335567,1,3,5,5,5,5
UqTy8G2efCP27pxoeIg-/,332551,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,319263,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,23987,1,3,3,5,3,5
UqTy8G2efCP27pxoeIg-/,330507,1,3,1,1,3,1
UqTy8G2efCP27pxoeIg-/,319069,1,3,5,5,5,5
UqTy8G2efCP27pxoeIg-/,338159,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,14716,1,5,5,5,5,5
UqTy8G2efCP27pxoeIg-/,334618,1,3,5,3,5,5
UqTy8G2efCP27pxoeIg-/,321931,1,5,5,5,5,5
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,329493,1,3,1,1,1,1
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,318877,1,3,3,3,3,5
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,328581,1,1,3,1,1,1
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,238161,1,5,3,3,3,5
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,321099,1,5,5,5,5,5
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,51832,1,3,3,3,3,3
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,324326,1,3,3,1,3,3
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,328168,1,3,3,1,1,1
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,236086,1,1,1,1,3,1
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,347722,1,3,5,5,5,3
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,328899,1,1,3,1,1,1
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,329522,1,3,5,3,3,3
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,321184,1,5,5,5,3,5
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,328622,1,3,3,3,3,3
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,320372,1,5,5,5,5,5
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,52312,1,5,5,5,3,5
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,325897,1,3,1,3,3,1
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,6556,1,3,1,3,3,3
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,326289,1,5,3,3,5,3
UsR8ZpqPdDrHy_HbHPVkorC2UBY-/,326152,1,3,3,3,3,3
Ut4LyIWbeDczH3IZ1A--/,326717,1,5,3,5,5,5
Ut4LyIWbeDczH3IZ1A--/,327550,1,5,3,3,3,3
Ut4LyIWbeDczH3IZ1A--/,324026,1,3,3,3,3,5
Ut4LyIWbeDczH3IZ1A--/,324197,1,3,5,3,3,5
Ut4LyIWbeDczH3IZ1A--/,23409,1,3,5,3,3,3
Ut4LyIWbeDczH3IZ1A--/,21553,1,3,1,3,5,3
Ut4LyIWbeDczH3IZ1A--/,325029,1,3,5,3,5,1
Ut4LyIWbeDczH3IZ1A--/,322729,1,1,1,3,3,3
Ut4LyIWbeDczH3IZ1A--/,321138,1,3,3,3,3,3
Ut4LyIWbeDczH3IZ1A--/,324899,1,3,3,3,5,5
